Suburb,Address,Rooms,Type,Price,Distance,Bedroom,CouncilArea,Lattitude,Longtitude
FRANKSTON,4 Sassafras Dr,3,h,515000,38,3,Frankston City Council,-38.14374,145.16976
FRANKSTON NORTH,7 Huon Ct,3,h,493000,36.9,3,Frankston City Council,-38.12023,145.15188
FRANKSTON SOUTH,3 Diosma Ct,3,h,1155000,38,3,Frankston City Council,-38.16457,145.12421
FRANKSTON SOUTH,23 Fenton Cr,4,h,980000,38,4,Frankston City Council,-38.15845,145.11141
FRANKSTON SOUTH,53 Fleetwood Cr,3,h,902000,38,3,Frankston City Council,-38.16206,145.11003
FRANKSTON SOUTH,8 Fulham Cl,3,h,750000,38,3,Frankston City Council,-38.16624,145.13297
FRANKSTON SOUTH,21 Karina St,5,h,1825000,38,5,Frankston City Council,-38.17745,145.11616
GLEN WAVERLEY,1/7 Carramar Av,2,u,625000,16.7,2,Monash City Council,-37.87981,145.15789
GLEN WAVERLEY,2/6 Shirley Av,2,u,850000,16.7,2,Monash City Council,-37.87461,145.14983
HAMPTON,23/56 Beach Rd,2,u,842000,13.8,2,Bayside City Council,-37.93952,145.00006
HAMPTON,43 Service St,4,h,2086000,13.8,4,Bayside City Council,-37.94003,145.00778
HAMPTON EAST,3 Besant St,3,h,1280000,13.8,3,Bayside City Council,-37.94259,145.03004
HAMPTON EAST,3 Sybil St,3,h,1335000,13.8,3,Bayside City Council,-37.94027,145.03593
HAMPTON PARK,5 Bickerton Ct,3,h,680000,33.3,3,Casey City Council,-38.04215,145.26495
HAMPTON PARK,4 Somerville Rd,4,h,625000,33.3,4,Casey City Council,-38.02981,145.24826
HIGHETT,6 Frances St,3,h,1460000,16,3,Bayside City Council,-37.95322,145.02204
HIGHETT,2/4 Turner Rd,2,u,680500,16,2,Bayside City Council,-37.95147,145.04904
HUNTINGDALE,63 Beauford St,4,h,1190000,12.3,4,Monash City Council,-37.9089,145.11236
KEYSBOROUGH,17 Kotiko Rd,3,h,930000,25.2,3,Greater Dandenong City Council,-38.00009,145.16959
LANGWARRIN,83 Pindara Bvd,4,h,965000,41,4,Frankston City Council,-38.14508,145.18787
MENTONE,50 Allandale Rd,3,h,980000,20,3,Kingston City Council,-37.98051,145.09044
MENTONE,10/78 Beach Rd,2,t,860000,20,2,Kingston City Council,-37.98956,145.06176
MENTONE,29 Neville St,3,h,1002500,20,3,Kingston City Council,-37.97738,145.07168
MOORABBIN,110 Chapel Rd,3,h,1072000,14.3,3,Kingston City Council,-37.93557,145.04919
MOORABBIN,7 Walsh Av,3,h,1290000,14.3,3,Kingston City Council,-37.94492,145.04938
MORDIALLOC,46 Barkly St,4,h,1500000,21.5,4,Kingston City Council,-38.00341,145.08773
MORDIALLOC,71 McDonald St,4,h,1617000,21.5,4,Kingston City Council,-38.00201,145.09302
MORDIALLOC,38B White St,3,t,755000,21.5,3,Kingston City Council,-37.99972,145.0901
MOUNT WAVERLEY,15 Anthony Dr,3,h,1028800,14.2,3,Monash City Council,-37.88751,145.13545
MOUNT WAVERLEY,7 Cranleigh Gr,3,h,1761000,14.2,3,Monash City Council,-37.87954,145.12282
MOUNT WAVERLEY,4 Hillside Rd,4,h,1470000,14.2,4,Monash City Council,-37.86562,145.11303
MOUNT WAVERLEY,38 Hillview Av,3,h,1430000,14.2,3,Monash City Council,-37.87845,145.1111
MOUNT WAVERLEY,17 Huntingtower Cr,6,h,1840000,14.2,6,Monash City Council,-37.87591,145.13958
MOUNT WAVERLEY,62 Marianne Wy,4,h,1500000,14.2,4,Monash City Council,-37.864,145.13559
MOUNT WAVERLEY,12 Pall Mall,3,h,1700000,14.2,3,Monash City Council,-37.8763,145.12316
MOUNT WAVERLEY,2/392 Stephensons Rd,3,t,1035000,14.2,3,Monash City Council,-37.88678,145.12748
MULGRAVE,2229 Dandenong Rd,3,h,940000,18.8,3,Monash City Council,-37.92811,145.14971
NOBLE PARK,2/47 Chandler Rd,3,t,565000,22.7,3,Greater Dandenong City Council,-37.96838,145.18745
NOTTING HILL,2 Reserve Pl,2,t,570500,16.7,2,Monash City Council,-37.90597,145.14505
OAKLEIGH,3 Grant St,2,h,875000,12.3,2,Monash City Council,-37.89721,145.09792
OAKLEIGH,8 William St,3,h,1360000,12.3,3,Monash City Council,-37.90154,145.10349
OAKLEIGH SOUTH,33 Guest Rd,2,h,985000,15.5,2,Kingston City Council,-37.91344,145.09347
PARKDALE,3/192 Como Pde W,2,u,690000,21.5,2,Kingston City Council,-37.99228,145.07438
PARKDALE,14 Robert St,3,h,1060000,21.5,3,Kingston City Council,-37.98656,145.08237
PARKDALE,63 The Corso,4,h,2475000,21.5,4,Kingston City Council,-37.99508,145.07544
PATTERSON LAKES,6 Balarang Ct,3,h,670000,31.2,3,Kingston City Council,-38.07868,145.14743
SANDRINGHAM,221 Bluff Rd,4,h,1490000,15.2,4,Bayside City Council,-37.95685,145.01977
SANDRINGHAM,3 Campbell St,3,h,1650000,15.2,3,Bayside City Council,-37.95471,145.00892
SEAFORD,6/153 Austin Rd,3,u,540000,35.4,3,Frankston City Council,-38.106,145.14582
SEAFORD,137 East Rd,3,h,512000,35.4,3,Frankston City Council,-38.10505,145.15328
SEAFORD,8 Galway St,3,h,675000,35.4,3,Frankston City Council,-38.10735,145.14357
WHEELERS HILL,12 Strada Cr,4,h,1245000,16.7,4,Monash City Council,-37.90562,145.16761
BEAUMARIS,92 Haydens Rd,3,h,1500000,17.3,3,Bayside City Council,-37.97948,145.02972
BERWICK,14 Buxton Mw,4,h,792500,35.2,4,Casey City Council,-38.02888,145.35802
BERWICK,137 Viewgrand Dr,3,h,760000,35.2,3,Casey City Council,-38.0714,145.34399
BRIGHTON EAST,28 Milroy St,4,h,1600000,10.3,4,Bayside City Council,-37.90329,145.01231
BURWOOD,8 Pearce St,4,h,1200000,10.4,4,Monash City Council,-37.85556,145.12966
CHADSTONE,139 Power Av,3,h,882000,11.7,3,Monash City Council,-37.8794,145.10616
CHELSEA,37 Woodbine Gr,3,h,820000,27,3,Kingston City Council,-38.05339,145.12242
CHELSEA HEIGHTS,5 Anton Ct,3,h,715000,27,3,Kingston City Council,-38.04645,145.13506
CHELTENHAM,3 Amber Ct,3,h,1270000,17.9,3,Bayside City Council,-37.97354,145.07122
CHELTENHAM,5 Hannah St,3,h,975000,17.9,3,Bayside City Council,-37.95683,145.07184
CHELTENHAM,17 Keamy Av,3,h,1288000,17.9,3,Bayside City Council,-37.9562,145.05946
CHELTENHAM,15 Norland St,3,h,1323000,17.9,3,Bayside City Council,-37.96779,145.06894
CHELTENHAM,32a Swinden Av,3,u,990000,17.9,3,Bayside City Council,-37.9717,145.06601
CLARINDA,16 Botany Ct,3,h,891500,17.5,3,Kingston City Council,-37.93381,145.10767
CLAYTON,113 Kanooka Gr,3,h,1100000,16.7,4,Monash City Council,-37.92674,145.1249
CLAYTON SOUTH,27 Evergreen Bvd,3,t,785000,17.5,3,Kingston City Council,-37.93869,145.13717
CLAYTON SOUTH,37 Orloff Cl,4,h,877500,17.5,4,Kingston City Council,-37.95962,145.13565
CLAYTON SOUTH,17 Simon St,3,h,955000,17.5,3,Kingston City Council,-37.93371,145.11219
CRANBOURNE,14 Hilda Wy,4,h,847500,34.7,4,Casey City Council,-38.11201,145.26673
DANDENONG,18 Fifth Av,4,h,570000,24.7,4,Greater Dandenong City Council,-37.98046,145.20487
DANDENONG,18 Keating Cr,3,h,585000,24.7,3,Greater Dandenong City Council,-38.00158,145.20228
DANDENONG,17 Lenaro St,3,h,645000,24.7,3,Greater Dandenong City Council,-37.99994,145.20786
DANDENONG,17 Sheales St,5,h,1055000,24.7,5,Greater Dandenong City Council,-37.97325,145.21459
DINGLEY VILLAGE,15 Albert Pl,3,t,740000,22.2,3,Kingston City Council,-37.9817,145.11758
DINGLEY VILLAGE,46 Rhoda St,4,h,927000,22.2,4,Kingston City Council,-37.98564,145.12715
EDITHVALE,65 Fraser Av,2,h,715000,27,2,Kingston City Council,-38.03842,145.11613
FRANKSTON,1 Fairway St,3,h,825000,38,3,Frankston City Council,-38.13552,145.13269
FRANKSTON,28A Gweno Av,3,h,855000,38,3,Frankston City Council,-38.15443,145.11675
FRANKSTON NORTH,24 Ballarto Rd,3,h,450000,36.9,3,Frankston City Council,-38.11337,145.16067
FRANKSTON NORTH,17 Coolgardie St,3,h,500000,36.9,3,Frankston City Council,-38.12564,145.15021
FRANKSTON SOUTH,7 Erutta Pl,3,h,563000,38,3,Frankston City Council,-38.17433,145.13866
FRANKSTON SOUTH,10 Sanders Rd,4,h,750000,38,4,Frankston City Council,-38.17095,145.13675
GLEN WAVERLEY,576 Blackburn Rd,3,h,1100000,16.7,3,Monash City Council,-37.89698,145.14398
GLEN WAVERLEY,2/2 Bridget St,4,t,1170000,16.7,4,Monash City Council,-37.88678,145.16051
GLEN WAVERLEY,1 Walter St,5,h,1296000,16.7,5,Monash City Council,-37.86706,145.16575
GLEN WAVERLEY,3 Winmalee Dr,3,h,1075000,16.7,3,Monash City Council,-37.8956,145.15502
HALLAM,64 Frawley Rd,3,h,645000,32.3,3,Casey City Council,-37.9994,145.25724
HALLAM,95 Nettle Dr,3,h,612000,32.3,3,Casey City Council,-37.99942,145.27692
HUNTINGDALE,1 Greville St,3,h,1100000,12.3,3,Monash City Council,-37.90564,145.10509
KEYSBOROUGH,8 Cromwell Ct,4,h,800000,25.2,4,Greater Dandenong City Council,-37.98588,145.16307
KEYSBOROUGH,1 Fenton Ct,3,h,775000,25.2,3,Greater Dandenong City Council,-37.99693,145.16925
LANGWARRIN,14 Villosa Cl,4,h,672000,41,4,Frankston City Council,-38.15534,145.2034
MENTONE,2 Daly Ct,5,h,1150000,20,5,Kingston City Council,-37.97761,145.07659
MORDIALLOC,12 Powlett St,3,h,1350000,21.5,3,Kingston City Council,-38.00269,145.08696
MOUNT WAVERLEY,41 Hillview Av,3,h,1400000,14.2,3,Monash City Council,-37.87841,145.11073
MOUNT WAVERLEY,5 Josephine Av,3,h,1300000,14.2,3,Monash City Council,-37.86659,145.14182
MOUNT WAVERLEY,46 Outlook Rd,3,h,1360000,14.2,3,Monash City Council,-37.86553,145.11743
MOUNT WAVERLEY,11 Rosaline Av,3,h,1470000,14.2,3,Monash City Council,-37.87148,145.12866
MULGRAVE,48 Carson St,4,h,1111000,18.8,4,Monash City Council,-37.92933,145.16573
NARRE WARREN,119 Kendall Dr,3,h,652500,34.1,3,Casey City Council,-37.99602,145.30434
NOBLE PARK,8 Briggs Cr,3,h,1030000,22.7,3,Greater Dandenong City Council,-37.9675,145.1796
NOBLE PARK,1 Kenneth St,4,h,715000,22.7,4,Greater Dandenong City Council,-37.97969,145.178
NOTTING HILL,12 Rosings Ct,4,h,1210000,16.7,4,Monash City Council,-37.90397,145.15126
OAKLEIGH SOUTH,38A Cleek Av,4,t,1000000,15.5,4,Kingston City Council,-37.91289,145.08784
OAKLEIGH SOUTH,338 Huntingdale Rd,4,h,1000000,15.5,4,Kingston City Council,-37.91383,145.10332
OAKLEIGH SOUTH,596 Warrigal Rd,4,h,813500,15.5,4,Kingston City Council,-37.93006,145.08143
PARKDALE,13 Ellen St,3,h,987000,21.5,3,Kingston City Council,-37.99037,145.08642
PARKDALE,17 Queen St,3,h,1365000,21.5,3,Kingston City Council,-37.98639,145.07367
SANDRINGHAM,96A Beach Rd,4,h,2000000,15.2,4,Bayside City Council,-37.9482,145.00095
SEAFORD,1 Coonara Av,3,h,790000,35.4,3,Frankston City Council,-38.09995,145.12863
SKYE,6 Hutchins Wy,3,h,495000,34.7,3,Frankston City Council,-38.1185,145.18841
WHEELERS HILL,3 Garden Ct,4,h,1560000,16.7,4,Monash City Council,-37.90352,145.18407
ASHWOOD,25 George St,4,h,1516000,10.2,4,Monash City Council,-37.86291,145.09644
ASHWOOD,11a Montrose St,3,u,987000,10.2,3,Monash City Council,-37.86906,145.0942
ASPENDALE GARDENS,7 Derrick Cl,3,h,885000,21.5,3,Kingston City Council,-38.02465,145.11874
ASPENDALE GARDENS,8 Hilda Mw,4,h,910000,21.5,4,Kingston City Council,-38.0282,145.12854
BEAUMARIS,17A Towers St,4,h,1140000,17.3,4,Bayside City Council,-37.97501,145.05257
BERWICK,38 Bellevue Dr,3,h,530000,35.2,3,Casey City Council,-38.05146,145.33143
BRIGHTON,10B Hall St,3,t,1802000,10.5,3,Bayside City Council,-37.91797,145.00182
BRIGHTON EAST,154 Thomas St,2,h,1155000,10.3,2,Bayside City Council,-37.90495,145.02571
BURWOOD,12 Cumming St,8,h,1666766,10.4,8,Monash City Council,-37.85113,145.11323
CHADSTONE,6 Celia Ct,3,t,816000,11.7,3,Monash City Council,-37.88505,145.10592
CHELSEA,7 Embankment Gr,3,h,1417000,27,3,Kingston City Council,-38.04851,145.11612
CHELTENHAM,8 Brownfield St,3,h,1255000,17.9,3,Bayside City Council,-37.96763,145.06247
CHELTENHAM,27 Edward St,3,h,1120000,17.9,3,Bayside City Council,-37.97107,145.05804
CHELTENHAM,1 Luxmoore St,4,h,1375000,17.9,4,Bayside City Council,-37.95915,145.04311
CHELTENHAM,65 Nancy St,3,h,860000,17.9,3,Bayside City Council,-37.97122,145.08125
CLAYTON,5 Harlington St,7,h,1215000,16.7,7,Monash City Council,-37.92059,145.11149
CLAYTON SOUTH,8 Alward Av,2,h,955000,17.5,2,Kingston City Council,-37.93474,145.11918
DANDENONG NORTH,1 McKay Ct,3,h,690000,24.7,3,Greater Dandenong City Council,-37.9657,145.22005
DINGLEY VILLAGE,3 Colin Ct,3,h,870000,22.2,3,Kingston City Council,-37.98713,145.13489
EDITHVALE,39 Ivan Av,3,h,895000,27,3,Kingston City Council,-38.04,145.11849
EDITHVALE,65 Northcliffe Rd,3,h,730000,27,3,Kingston City Council,-38.04037,145.11869
ENDEAVOUR HILLS,6 Bedford Ct,4,h,700000,28.5,4,Casey City Council,-37.97262,145.2431
ENDEAVOUR HILLS,1 Jordan Ct,4,h,685000,28.5,4,Casey City Council,-37.97571,145.24914
FRANKSTON,20 Manorwoods Dr,4,h,844000,38,4,Frankston City Council,-38.14216,145.1699
FRANKSTON,12 Sheridan Av,3,h,695000,38,3,Frankston City Council,-38.13604,145.12591
FRANKSTON SOUTH,69 Fleetwood Cr,4,h,881000,38,4,Frankston City Council,-38.16337,145.11041
FRANKSTON SOUTH,6 Jinchilla Av,3,h,723500,38,3,Frankston City Council,-38.18415,145.13938
GLEN WAVERLEY,14 Campbell St,5,h,2670000,16.7,5,Monash City Council,-37.8693,145.17012
GLEN WAVERLEY,2 Coral Ct,4,h,1255000,16.7,4,Monash City Council,-37.8712,145.17238
GLEN WAVERLEY,6 Dinadan Ct,5,h,1630000,16.7,5,Monash City Council,-37.86725,145.1856
GLEN WAVERLEY,1 Vine Ct,5,h,1560000,16.7,5,Monash City Council,-37.883,145.18267
HALLAM,13 William Av,3,h,627000,32.3,3,Casey City Council,-38.00094,145.25699
HAMPTON,3 Banks Av,3,h,2095000,13.8,3,Bayside City Council,-37.94311,145.01272
HAMPTON,3A Coombe Av,4,t,1720000,13.8,3,Bayside City Council,-37.93713,145.01355
HAMPTON,30B Teddington Rd,4,t,1550000,13.8,4,Bayside City Council,-37.93595,145.01746
HAMPTON,29A Willis St,3,t,1745000,13.8,3,Bayside City Council,-37.93625,145.00155
HAMPTON EAST,60 Apex Av,3,h,1451000,13.8,3,Bayside City Council,-37.93852,145.03026
HIGHETT,72b Beaumaris Pde,3,t,1175000,16,3,Bayside City Council,-37.9493,145.0362
HIGHETT,7 Connors St,3,t,900000,16,3,Bayside City Council,-37.95438,145.05286
HIGHETT,1221A Nepean Hwy,2,t,815000,16,2,Bayside City Council,-37.95616,145.05188
HIGHETT,8A Stevens St,3,t,950000,16,3,Bayside City Council,-37.95302,145.05198
HUGHESDALE,50 Bowen St,3,h,1250000,12.3,3,Monash City Council,-37.90468,145.08213
KEYSBOROUGH,38 Balgowlah Av,3,h,886000,25.2,3,Greater Dandenong City Council,-37.98895,145.17117
MENTONE,54 Allandale Rd,4,h,950000,20,4,Kingston City Council,-37.98019,145.09049
MENTONE,34 Mundy St,4,h,1800000,20,4,Kingston City Council,-37.9839,145.05638
MOUNT WAVERLEY,72 Albert St,4,h,1775000,14.2,4,Monash City Council,-37.88457,145.13436
MOUNT WAVERLEY,2 Curtis Av,3,h,950000,14.2,3,Monash City Council,-37.88925,145.1132
MOUNT WAVERLEY,15 Kay St,4,h,1650000,14.2,4,Monash City Council,-37.86003,145.13038
MOUNT WAVERLEY,45 Leeds Rd,3,h,1651000,14.2,3,Monash City Council,-37.86372,145.13754
MOUNT WAVERLEY,46 Outlook Rd,3,h,1360000,14.2,3,Monash City Council,-37.86553,145.11743
MOUNT WAVERLEY,24 Princetown Rd,5,h,2820000,14.2,5,Monash City Council,-37.8814,145.12711
MOUNT WAVERLEY,181 Stephensons Rd,4,h,1472000,14.2,4,Monash City Council,-37.868,145.13025
MOUNT WAVERLEY,378 Waverley Rd,3,h,1375000,14.2,3,Monash City Council,-37.88494,145.12807
MULGRAVE,2 Kensington Ct,4,h,1000000,18.8,4,Monash City Council,-37.9256,145.16459
MULGRAVE,75 Wanda St,3,h,860000,18.8,3,Monash City Council,-37.92608,145.16715
NOBLE PARK,46 Agnes St,3,h,640000,22.7,3,Greater Dandenong City Council,-37.97231,145.16787
OAKLEIGH,175 Atherton Rd,5,h,1828000,12.3,5,Monash City Council,-37.90037,145.10281
OAKLEIGH SOUTH,25 Acacia Av,3,h,1356250,15.5,3,Kingston City Council,-37.91319,145.09602
PARKDALE,29 Antibes St,3,h,1775000,21.5,3,Kingston City Council,-37.99309,145.07113
SEAFORD,135 Fortescue Av,4,h,890000,35.4,4,Frankston City Council,-38.12211,145.1285
WHEELERS HILL,21 Graduate Cr,3,h,1070000,16.7,3,Monash City Council,-37.9096,145.16616
WHEELERS HILL,39 Haversham Av,4,h,1170000,16.7,4,Monash City Council,-37.9117,145.20107
WHEELERS HILL,34 Strickland Dr,4,h,1540000,16.7,4,Monash City Council,-37.8943,145.18588
BEAUMARIS,11 Banksia Av,4,h,2070000,17.3,4,Bayside City Council,-37.98902,145.04153
BEAUMARIS,37 Deauville St,4,h,2260000,17.3,4,Bayside City Council,-37.9841,145.04775
BEAUMARIS,11 Wellington Av,3,h,1840000,17.3,3,Bayside City Council,-37.98418,145.02582
BERWICK,23 Sharpe Ct,3,h,556500,35.2,3,Casey City Council,-38.05625,145.33433
BONBEACH,44 Ilma Gr,3,h,917500,27,3,Kingston City Council,-38.06791,145.12759
BRIGHTON,8 Berwick St,4,h,2451000,10.5,4,Bayside City Council,-37.90397,144.99582
BRIGHTON EAST,10 Mayrose Cr,4,h,2103000,10.3,4,Bayside City Council,-37.92507,145.00583
BRIGHTON EAST,130 Thomas St,3,h,1600000,10.3,3,Bayside City Council,-37.90708,145.02531
BURWOOD,46 Roslyn St,4,h,1600000,10.4,4,Monash City Council,-37.84669,145.10305
CARRUM DOWNS,15 Marcella Pl,3,h,530000,34.9,3,Frankston City Council,-38.1106,145.18978
CHELSEA,72 Hughes Av,3,h,750000,27,3,Kingston City Council,-38.04057,145.12369
CHELTENHAM,4 Everest Dr,3,h,785000,17.9,3,Bayside City Council,-37.95564,145.05805
CHELTENHAM,2 Heather Gr,4,h,1620000,17.9,4,Bayside City Council,-37.96191,145.04939
CHELTENHAM,13a Hilda St,3,u,817500,17.9,3,Bayside City Council,-37.97349,145.07647
CHELTENHAM,30 Nancy St,3,h,965000,17.9,3,Bayside City Council,-37.97223,145.07895
DANDENONG NORTH,93 Somerset Dr,3,h,717000,24.7,3,Greater Dandenong City Council,-37.94694,145.21876
DOVETON,3 Pittosporum Gr,4,h,707000,28.8,4,Casey City Council,-37.99036,145.23941
FRANKSTON,11 Anderson St,4,h,740000,38,4,Frankston City Council,-38.13484,145.13413
FRANKSTON,75 Wangarra Rd,4,h,641000,38,4,Frankston City Council,-38.14404,145.15287
FRANKSTON NORTH,128 Tamarisk Dr,3,h,467000,36.9,3,Frankston City Council,-38.12229,145.16683
GLEN WAVERLEY,23 Diamond Av,4,h,1439000,16.7,4,Monash City Council,-37.87215,145.17259
GLEN WAVERLEY,28 Durward Av,4,h,1165000,16.7,4,Monash City Council,-37.89097,145.15154
HAMPTON,47 Service St,4,h,2000000,13.8,4,Bayside City Council,-37.94008,145.00809
HAMPTON EAST,14A Carrington St,3,t,1045000,13.8,3,Bayside City Council,-37.93668,145.03372
HAMPTON EAST,18 King St,3,h,990000,13.8,3,Bayside City Council,-37.93394,145.03241
HAMPTON EAST,3 Seafoam St,4,t,1335000,13.8,4,Bayside City Council,-37.93858,145.0323
HIGHETT,20 Jackson Rd,4,h,1660000,16,4,Bayside City Council,-37.95438,145.04475
MENTONE,5 Lyons Ct,3,h,950000,20,3,Kingston City Council,-37.98121,145.07717
MENTONE,42 Mundy St,4,h,1695000,20,4,Kingston City Council,-37.98331,145.05649
MOORABBIN,33 Franklin St,3,h,1191000,14.3,3,Kingston City Council,-37.93743,145.05354
MORDIALLOC,2 Scarlet St,3,h,790000,21.5,3,Kingston City Council,-37.98594,145.09793
MOUNT WAVERLEY,59 Barlyn Rd,3,h,1430000,14.2,3,Monash City Council,-37.85686,145.11906
MOUNT WAVERLEY,6 Gallery Pl,3,u,1542000,14.2,3,Monash City Council,-37.87761,145.12996
MOUNT WAVERLEY,14 Herbert St,3,h,1380000,14.2,3,Monash City Council,-37.86467,145.11823
MOUNT WAVERLEY,4 McLeod Pl,4,h,1635000,14.2,4,Monash City Council,-37.87226,145.12082
MULGRAVE,5 Cromer Cr,4,h,900000,18.8,4,Monash City Council,-37.92181,145.17104
NOBLE PARK,105 Buckley St,2,h,715000,22.7,2,Greater Dandenong City Council,-37.97349,145.17327
NOTTING HILL,21 Bingley Av,3,h,1100000,16.7,3,Monash City Council,-37.90521,145.14866
OAKLEIGH,17 Abbeygate St,3,h,1215000,12.3,3,Monash City Council,-37.90561,145.08982
OAKLEIGH,2 Bishop St,3,h,1315000,12.3,3,Monash City Council,-37.90537,145.09365
OAKLEIGH SOUTH,58 Axford Cr,3,h,1045000,15.5,3,Kingston City Council,-37.92981,145.08361
OAKLEIGH SOUTH,20 Dowling Rd,3,h,1090000,15.5,3,Kingston City Council,-37.93874,145.09618
OAKLEIGH SOUTH,11 Emerald St,3,h,962500,15.5,3,Kingston City Council,-37.93761,145.08564
PARKDALE,15A Fifth St,3,h,1055000,21.5,3,Kingston City Council,-37.98819,145.07385
SANDRINGHAM,127A Bay Rd,3,h,1185000,15.2,3,Bayside City Council,-37.95313,145.01732
SANDRINGHAM,313 Bluff Rd,4,h,1675000,15.2,4,Bayside City Council,-37.9487,145.02145
SANDRINGHAM,50 Brighton St,3,h,1550000,15.2,3,Bayside City Council,-37.94783,145.01593
SANDRINGHAM,90 Sandringham Rd,3,h,1300000,15.2,3,Bayside City Council,-37.9524,145.02052
SEAFORD,8 Fellowes St,4,h,810000,35.4,3,Frankston City Council,-38.11387,145.14594
SEAFORD,6 Riviera St,3,h,780000,35.4,3,Frankston City Council,-38.08731,145.1259
SPRINGVALE,58 Ellen St,3,h,880000,20.8,3,Greater Dandenong City Council,-37.95277,145.14194
SPRINGVALE,4 Nullawil St,3,h,715000,20.8,3,Greater Dandenong City Council,-37.93505,145.16297
WHEELERS HILL,36 Chancellor Dr,5,h,1050000,16.7,5,Monash City Council,-37.9158,145.1811
WHEELERS HILL,31 Earlwood Dr,3,h,935383,16.7,3,Monash City Council,-37.91024,145.17601
ASHWOOD,13 Maroondah Rd,5,h,2100000,10.2,5,Monash City Council,-37.86486,145.1113
ASHWOOD,16 Winbirra Pde,2,h,1167500,10.2,2,Monash City Council,-37.86824,145.10136
ASHWOOD,17 Woolert St,3,u,896000,10.2,3,Monash City Council,-37.87027,145.10231
ASPENDALE,9 Longbeach Cl,2,h,762000,21.5,2,Kingston City Council,-38.01833,145.10287
ASPENDALE,26 Station St,3,h,950000,21.5,3,Kingston City Council,-38.01516,145.09385
BEAUMARIS,46 Haldane St,4,h,1580000,17.3,4,Bayside City Council,-37.9867,145.03895
BEAUMARIS,11 Sunset Av,3,h,1500000,17.3,3,Bayside City Council,-37.98099,145.03119
BERWICK,2 Allan St,3,h,1100000,35.2,3,Casey City Council,-38.03517,145.36564
BERWICK,14 Grove Gdns,4,h,717000,35.2,4,Casey City Council,-38.05581,145.3398
BERWICK,3 Poa Mw,2,h,426000,35.2,2,Casey City Council,-38.04208,145.32381
BERWICK,21 Scanlan St,3,h,1103000,35.2,3,Casey City Council,-38.03428,145.35511
BLACK ROCK,13 Love St,3,h,2176000,17.3,3,Bayside City Council,-37.96563,145.0141
BONBEACH,69 Mascot Av,4,h,1501000,27,4,Kingston City Council,-38.06923,145.1278
BONBEACH,2 Royal Rd,3,h,1031000,27,3,Kingston City Council,-38.06087,145.12686
BRIGHTON,31 Arthur Av,4,h,4690000,10.5,4,Bayside City Council,-37.92304,145.00039
BRIGHTON,78 Champion St,3,h,2040000,10.5,3,Bayside City Council,-37.9213,145.00454
BRIGHTON,6 Cole St,4,h,11200000,10.5,4,Bayside City Council,-37.89335,144.98643
BRIGHTON,10A Dawson Av,4,t,3820000,10.5,4,Bayside City Council,-37.89238,144.98907
BRIGHTON,24 Grosvenor St,4,h,3850000,10.5,4,Bayside City Council,-37.90946,144.98919
